HideoutNPCsKey,Order,AddMod,Cost_BaseItemTypesKeys,Cost_Values,RequiredLevel,Name,CraftingBenchCustomAction,ItemClassesKeys,Links,SocketColours,Sockets,ItemQuantity,Unknown0,Description,IsDisabled,IsAreaOption,RecipeIds,Tier,CraftingItemClassCategoriesKeys,MaximumMapTier,CraftingBenchUnlockCategoriesKey,UnveilsRequired,UnveilsRequired2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,AddEnchantment,SortCategory,Unknown9,Unknown10
"<5, 0>",77,"<15816, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>, <3, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16693, 0>","<null, null>","<2, 0>","<6194, 0>",True
"<5, 0>",78,"<15817, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16694, 0>","<null, null>","<2, 0>","<6195, 0>",True
"<5, 0>",79,"<15818, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16694, 0>","<null, null>","<2, 0>","<6195, 0>",True
"<5, 0>",80,"<15819, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16694, 0>","<null, null>","<2, 0>","<6195, 0>",True
"<5, 0>",81,"<15820, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>, <3, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16695, 0>","<null, null>","<2, 0>","<6195, 0>",True
"<5, 0>",82,"<15821, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>, <3, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16695, 0>","<null, null>","<2, 0>","<6195, 0>",True
"<5, 0>",83,"<15822, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<0, 0>, <2, 0>, <3, 0>]",0,"<21, 0>",1,1,[],[],1161,1161,False,"<16695, 0>","<null, null>","<2, 0>","<6195, 0>",True
"<5, 0>",84,"<15708, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>, <3, 0>, <0, 0>, <2, 0>]",0,"<39, 0>",1,1,[],[],1161,1161,False,"<16657, 0>","<null, null>","<1, 0>","<5971, 0>",True
"<5, 0>",85,"<15709, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>, <3, 0>, <0, 0>, <2, 0>]",0,"<39, 0>",1,1,[],[],1161,1161,False,"<16657, 0>","<null, null>","<1, 0>","<5971, 0>",True
"<5, 0>",86,"<15710, 0>","[<13, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>, <3, 0>, <0, 0>, <2, 0>]",0,"<39, 0>",1,1,[],[],1161,1161,False,"<16657, 0>","<null, null>","<1, 0>","<5971, 0>",True
"<5, 0>",87,"<15711, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>, <3, 0>, <0, 0>, <2, 0>]",0,"<18, 0>",1,1,[],[],1161,1161,False,"<16658, 0>","<null, null>","<1, 0>","<6272, 0>",True
"<5, 0>",88,"<15712, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>, <3, 0>, <0, 0>, <2, 0>]",0,"<18, 0>",1,1,[],[],1161,1161,False,"<16658, 0>","<null, null>","<1, 0>","<6272, 0>",True
"<5, 0>",89,"<15713, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<1, 0>, <3, 0>, <0, 0>, <2, 0>]",0,"<18, 0>",1,1,[],[],1161,1161,False,"<16658, 0>","<null, null>","<1, 0>","<6272, 0>",True
"<5, 0>",90,"<15714, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],1,"[<1, 0>, <3, 0>]",0,"<36, 0>",1,1,[],[],1161,1161,False,"<16659, 0>","<null, null>","<2, 0>","<5516, 0>",True
"<5, 0>",91,"<15715, 0>","[<22, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],2,"[<1, 0>, <3, 0>]",0,"<36, 0>",1,1,[],[],1161,1161,False,"<16659, 0>","<null, null>","<2, 0>","<5516, 0>",True
"<5, 0>",92,"<15716, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],1,"[<0, 0>, <2, 0>, <4, 0>]",0,"<36, 0>",1,1,[],[],1161,1161,False,"<16660, 0>","<null, null>","<2, 0>","<5516, 0>",True
"<5, 0>",93,"<15717, 0>","[<22, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],2,"[<0, 0>, <2, 0>, <4, 0>]",0,"<36, 0>",1,1,[],[],1161,1161,False,"<16660, 0>","<null, null>","<2, 0>","<5516, 0>",True
"<5, 0>",94,"<15823, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16696, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",95,"<15824, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16696, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",96,"<15825, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16696, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",97,"<15826, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16697, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",98,"<15827, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16697, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",99,"<15828, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16697, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",100,"<15829, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16698, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",101,"<15830, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16698, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",102,"<15831, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16698, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",103,"<15832, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16699, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",104,"<15833, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16699, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",105,"<15834, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16699, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",106,"<15835, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16700, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",107,"<15836, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16700, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",108,"<15837, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16700, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",109,"<15838, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16701, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",110,"<15839, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16701, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",111,"<15840, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16701, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",112,"<15841, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16702, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",113,"<15842, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16702, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",114,"<15843, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<8, 0>, <7, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16702, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",115,"<15844, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16703, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",116,"<15845, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16703, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",117,"<15846, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16703, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",118,"<15847, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16704, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",119,"<15848, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16704, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",120,"<15849, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16704, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",121,"<15850, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16705, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",122,"<15851, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16705, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",123,"<15852, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16705, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",124,"<15853, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16706, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",125,"<15854, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16706, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",126,"<15855, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16706, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",127,"<15856, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16707, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",128,"<15857, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16707, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",129,"<15858, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16707, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",130,"<15859, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16708, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",131,"<15860, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16708, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",132,"<15861, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16708, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",133,"<15862, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16709, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",134,"<15863, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16709, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",135,"<15864, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<5, 0>, <4, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16709, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",136,"<15865, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16710, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",137,"<15866, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16710, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",138,"<15867, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16710, 0>","<null, null>","<1, 0>","<67, 0>",True
"<5, 0>",139,"<15868, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16711, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",140,"<15869, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16711, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",141,"<15870, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16711, 0>","<null, null>","<1, 0>","<68, 0>",True
"<5, 0>",142,"<15871, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16712, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",143,"<15872, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16712, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",144,"<15873, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16712, 0>","<null, null>","<1, 0>","<69, 0>",True
"<5, 0>",145,"<15874, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16713, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",146,"<15875, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16713, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",147,"<15876, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16713, 0>","<null, null>","<1, 0>","<70, 0>",True
"<5, 0>",148,"<15877, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16714, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",149,"<15878, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16714, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",150,"<15879, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16714, 0>","<null, null>","<1, 0>","<71, 0>",True
"<5, 0>",151,"<15880, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16715, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",152,"<15881, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16715, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",153,"<15882, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16715, 0>","<null, null>","<1, 0>","<72, 0>",True
"<5, 0>",154,"<15883, 0>","[<11, 0>]",[8],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16716, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",155,"<15884, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16716, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",156,"<15885, 0>","[<2, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>]",0,"<51, 0>",1,1,[],[],1161,1161,False,"<16716, 0>","<null, null>","<1, 0>","<73, 0>",True
"<5, 0>",157,"<15886, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<106, 0>",1,1,"[<742, 0>, <743, 0>]",[],1161,1161,False,"<16717, 0>","<null, null>","<2, 0>","<6116, 0>",True
"<5, 0>",158,"<15887, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<106, 0>",1,1,"[<742, 0>, <743, 0>]",[],1161,1161,False,"<16717, 0>","<null, null>","<2, 0>","<6116, 0>",True
"<5, 0>",159,"<15888, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<106, 0>",1,1,"[<742, 0>, <743, 0>]",[],1161,1161,False,"<16717, 0>","<null, null>","<2, 0>","<6116, 0>",True
"<5, 0>",160,"<15889, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<34, 0>",1,1,"[<744, 0>, <743, 0>]",[],1161,1161,False,"<16718, 0>","<null, null>","<2, 0>","<6118, 0>",True
"<5, 0>",161,"<15890, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<34, 0>",1,1,"[<744, 0>, <743, 0>]",[],1161,1161,False,"<16718, 0>","<null, null>","<2, 0>","<6118, 0>",True
"<5, 0>",162,"<15891, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<34, 0>",1,1,"[<744, 0>, <743, 0>]",[],1161,1161,False,"<16718, 0>","<null, null>","<2, 0>","<6118, 0>",True
"<5, 0>",163,"<15892, 0>","[<11, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],1,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<107, 0>",1,1,"[<742, 0>, <744, 0>]",[],1161,1161,False,"<16719, 0>","<null, null>","<2, 0>","<6117, 0>",True
"<5, 0>",164,"<15893, 0>","[<6, 0>]",[2],0,,7,[],0,,0,0,[],,False,False,[],2,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<107, 0>",1,1,"[<742, 0>, <744, 0>]",[],1161,1161,False,"<16719, 0>","<null, null>","<2, 0>","<6117, 0>",True
"<5, 0>",165,"<15894, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<6, 0>, <8, 0>, <7, 0>, <5, 0>, <4, 0>, <10, 0>, <11, 0>, <9, 0>, <13, 0>]",0,"<107, 0>",1,1,"[<742, 0>, <744, 0>]",[],1161,1161,False,"<16719, 0>","<null, null>","<2, 0>","<6117, 0>",True
"<5, 0>",166,"<15895, 0>","[<22, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],0,"[<9, 0>, <10, 0>]",0,"<79, 0>",1,1,[],[],1161,1161,False,"<16720, 0>","<null, null>","<2, 0>","<6180, 0>",True
"<5, 0>",167,"<15896, 0>","[<22, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],0,"[<9, 0>, <10, 0>]",0,"<81, 0>",1,1,[],[],1161,1161,False,"<16721, 0>","<null, null>","<2, 0>","<6181, 0>",True
"<5, 0>",168,"<15897, 0>","[<22, 0>]",[1],0,,7,[],0,,0,0,[],,False,False,[],0,"[<9, 0>, <10, 0>]",0,"<80, 0>",1,1,[],[],1161,1161,False,"<16722, 0>","<null, null>","<2, 0>","<6182, 0>",True
"<5, 0>",169,"<15898, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],1,"[<9, 0>, <10, 0>]",0,"<53, 0>",1,1,[],[],1161,1161,False,"<16723, 0>","<null, null>","<1, 0>","<185, 0>",True
"<5, 0>",170,"<15899, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<9, 0>, <10, 0>]",0,"<53, 0>",1,1,[],[],1161,1161,False,"<16723, 0>","<null, null>","<1, 0>","<185, 0>",True
"<5, 0>",171,"<15900, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<9, 0>, <10, 0>]",0,"<53, 0>",1,1,[],[],1161,1161,False,"<16723, 0>","<null, null>","<1, 0>","<185, 0>",True
"<5, 0>",172,"<15901, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],1,"[<9, 0>, <10, 0>]",0,"<73, 0>",1,1,[],[],1161,1161,False,"<16724, 0>","<null, null>","<1, 0>","<6187, 0>",True
"<5, 0>",173,"<15902, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<9, 0>, <10, 0>]",0,"<73, 0>",1,1,[],[],1161,1161,False,"<16724, 0>","<null, null>","<1, 0>","<6187, 0>",True
"<5, 0>",174,"<15903, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<9, 0>, <10, 0>]",0,"<73, 0>",1,1,[],[],1161,1161,False,"<16724, 0>","<null, null>","<1, 0>","<6187, 0>",True
"<5, 0>",175,"<15904, 0>","[<15, 0>]",[6],0,,7,[],0,,0,0,[],,False,False,[],1,"[<9, 0>, <10, 0>]",0,"<72, 0>",1,1,[],[],1161,1161,False,"<16725, 0>","<null, null>","<1, 0>","<6188, 0>",True
"<5, 0>",176,"<15905, 0>","[<6, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],2,"[<9, 0>, <10, 0>]",0,"<72, 0>",1,1,[],[],1161,1161,False,"<16725, 0>","<null, null>","<1, 0>","<6188, 0>",True
"<5, 0>",177,"<15906, 0>","[<2, 0>]",[4],0,,7,[],0,,0,0,[],,False,False,[],3,"[<9, 0>, <10, 0>]",0,"<72, 0>",1,1,[],[],1161,1161,False,"<16725, 0>","<null, null>","<1, 0>","<6188, 0>",True
