Name,ModSellPriceTypesKeys
EnchantmentZombieAttackSpeed,"[<4, 0>]"
EnchantmentZombieElementalResistances,"[<4, 0>]"
EnchantmentZealotryManaReservation,"[<4, 0>]"
EnchantmentZealotryManaReservationEfficiency,"[<4, 0>]"
EnchantmentVolatileDeadOrbs,"[<4, 0>]"
EnchantmentVolatileDeadOrbsBoolean,"[<4, 0>]"
EnchantmentVolatileDeadDamage,"[<4, 0>]"
EnchantmentVolatileDeadCastSpeed,"[<4, 0>]"
EnchantmentBoneLanceCorpseLevel,"[<4, 0>]"
EnchantmentBoneLanceDamage,"[<4, 0>]"
EnchantmentBoneLanceCastSpeed,"[<4, 0>]"
EnchantmentCorpseEruptionMaximumGeysers,"[<4, 0>]"
EnchantmentCorpseEruptionDamage,"[<4, 0>]"
EnchantmentCorpseEruptionCastSpeed,"[<4, 0>]"
EnchantmentBodySwapDamage,"[<4, 0>]"
EnchantmentBodySwapCastSpeed,"[<4, 0>]"
EnchantmentSteelskinAdditionalPhysicalDamageReduction,"[<4, 0>]"
EnchantmentSteelskinDamageLimit,"[<4, 0>]"
EnchantmentDashTravelDistance,"[<4, 0>]"
EnchantmentDashAddedCooldownCount,"[<4, 0>]"
EnchantmentBladestormMaximumNumberOfStormsAllowed,"[<4, 0>]"
EnchantmentBladestormSandstormMovementSpeed,"[<4, 0>]"
EnchantmentBladestormDamage,"[<4, 0>]"
EnchantmentBloodAndSandBuffEffect,"[<4, 0>]"
EnchantmentPerforateNumberOfSpears,"[<4, 0>]"
EnchantmentPerforateAreaOfEffect,"[<4, 0>]"
EnchantmentPerforateDamage,"[<4, 0>]"
EnchantmentFrostblinkCooldownSpeed,"[<4, 0>]"
EnchantmentFrostblinkTravelDistance,"[<4, 0>]"
EnchantmentFleshAndStoneManaReservation,"[<4, 0>]"
EnchantmentFleshAndStoneManaReservationEfficiency,"[<4, 0>]"
EnchantmentChainHookGainRageOnHitChance,"[<4, 0>]"
EnchantmentChainHookConeRadiusPer12Rage,"[<4, 0>]"
EnchantmentChainHookDamage,"[<4, 0>]"
EnchantmentBerserkRageLoss,"[<4, 0>]"
EnchantmentBerserkEffect,"[<4, 0>]"
EnchantmentArtilleryBallistaFirePenetration,"[<4, 0>]"
EnchantmentArtilleryBallistaExtraArrows,"[<4, 0>]"
EnchantmentArtilleryBallistaCrossPattern,"[<4, 0>]"
EnchantmentShrapnelBallistaExtraArrows,"[<4, 0>]"
EnchantmentShrapnelBallistaExtraPierce,"[<4, 0>]"
EnchantmentShrapnelBallistaProjectileSpeed,"[<4, 0>]"
EnchantmentKineticBoltAttackSpeed,"[<4, 0>]"
EnchantmentKineticBoltProjectileSpeed,"[<4, 0>]"
EnchantmentKineticBoltExtraZigZags,"[<4, 0>]"
EnchantmentBladeBlastAreaOfEffect,"[<4, 0>]"
EnchantmentBladeBlastDetonationArea,"[<4, 0>]"
EnchantmentBladeBlastDamage,"[<4, 0>]"
EnchantmentStormbindAreaOfEffect,"[<4, 0>]"
EnchantmentStormbindDamage,"[<4, 0>]"
EnchantmentRuneBlastTeleport1500,"[<4, 0>]"
EnchantmentRuneBlastTeleport1000,"[<4, 0>]"
EnchantmentSpellslingerManaReservation,"[<4, 0>]"
EnchantmentSpellslingerManaReservationEfficiency,"[<4, 0>]"
EnchantmentSpellslingerCooldownRecovery,"[<4, 0>]"
EnchantmentWinterBrandDamage,"[<4, 0>]"
EnchantmentWinterBrandStages,"[<4, 0>]"
EnchantmentWinterBrandChillEfffect,"[<4, 0>]"
EnchantmentPenanceBrandDamage,"[<4, 0>]"
EnchantmentPenanceBrandCastSpeed,"[<4, 0>]"
EnchantmentPenanceBrandRadius,"[<4, 0>]"
EnchantmentEarthshatterDamage,"[<4, 0>]"
EnchantmentEarthshatterRadius,"[<4, 0>]"
EnchantmentEarthshatterSpikes,"[<4, 0>]"
EnchantmentArcanistBrandCastSpeed,"[<4, 0>]"
EnchantmentArcanistBrandUnnerve,"[<4, 0>]"
EnchantmentDefianceBannerAuraEffect,"[<4, 0>]"
EnchantmentStormRainDamage,"[<4, 0>]"
EnchantmentStormRainFrequency,"[<4, 0>]"
EnchantmentStormRainAdditionalArrow,"[<4, 0>]"
EnchantmentRageVortexDamage,"[<4, 0>]"
EnchantmentRageVortexAreaOfEffect,"[<4, 0>]"
EnchantmentRageVortexSacrificeMoreRage,"[<4, 0>]"
EnchantmentShieldCrushDamage,"[<4, 0>]"
EnchantmentShieldCrushAttackSpeed,"[<4, 0>]"
EnchantmentShieldCrushCentralConeArea,"[<4, 0>]"
EnchantmentSummonedReaperDamage,"[<4, 0>]"
EnchantmentSummonedReaperPhysicalDamageOverTimeMultiplier,"[<4, 0>]"
EnchantmentSummonReaperCooldownRecovery,"[<4, 0>]"
EnchantmentBoneshatterDamage,"[<4, 0>]"
EnchantmentBoneshatterStunDuration,"[<4, 0>]"
EnchantmentBoneshatterAdditionalTrauma,"[<4, 0>]"
EnchantmentAmbushCooldownRecovery,"[<4, 0>]"
EnchantmentAmbushCriticalStrikeMultiplier,"[<4, 0>]"
MapSpawnTalismans,[]
MapSpawnExtraTalismans,[]
TalismanMonsterHasSkillDaemon,[]
TalismanMonsterExplodesOnDeath,[]
TalismanMonsterPhysicalDamageAndLife,[]
TalismanMonsterEnergyShieldAndCastSpeed,[]
TalismanMonsterDamageAddedAsRandomElement,[]
TalismanMonsterPower,[]
TalismanMonsterFireLens,[]
TalismanMonsterColdLens,[]
TalismanMonsterLightningLens,[]
LionWolfColdBossColdBeaconDaemon,[]
IzaroDaemon,[]
MonsterDeletesOnDeath,[]
DropBearBossWitherDaemon,[]
PercentageAllAttributes,"[<7, 0>]"
FireDamageTakenAsCold,"[<6, 0>]"
FireDamageTakenAsLightning,"[<6, 0>]"
ColdDamageTakenAsFire,"[<6, 0>]"
ColdDamageTakenAsLightning,"[<6, 0>]"
LightningDamageTakenAsFire,"[<6, 0>]"
LightningDamageTakenAsCold,"[<6, 0>]"
PowerChargeArtVariation,[]
FlaskChargeRecoveryDuringFlaskEffect,"[<5, 0>]"
ManaRegenerationDuringFlaskEffect,"[<5, 0>]"
ManaRegenerationWhileShocked,"[<5, 0>]"
MovementSpeedDuringFlaskEffect,"[<5, 0>]"
EnemiesLoseLifePlayerLeeches,"[<8, 0>]"
MapPlayerCorruptingBlood,[]
NoExtraBleedDamageWhileMoving,"[<6, 0>]"
AttacksHaveBloodMagic,"[<7, 0>]"
FlaskKnockforward,[]
SocketedTrapSkillsCreateSmokeCloudWhenDetonated,"[<5, 0>]"
FireDamageToBlindEnemies,"[<5, 0>]"
SpellDamageTakenFromBlindEnemies,"[<6, 0>]"
BurningArrowThresholdJewel,"[<6, 0>]"
BurningArrowThresholdJewel2,"[<6, 0>]"
BurningArrowThresholdJewel3,"[<6, 0>]"
GlacialHammerThresholdJewel,"[<6, 0>]"
GlacialHammerThresholdJewel2,"[<6, 0>]"
SpectralThrowThresholdJewel,"[<6, 0>]"
DoubleStrikeThresholdJewel,"[<6, 0>]"
ViperStrikeThresholdJewel,"[<6, 0>]"
ViperStrikeThresholdJewel2,"[<6, 0>]"
HeavyStrikeThresholdJewel,"[<6, 0>]"
CleaveThresholdJewel,"[<6, 0>]"
FreezingPulseThresholdJewel,"[<6, 0>]"
IceShotThresholdJewelOld,"[<6, 0>]"
IceShotThresholdJewel,"[<6, 0>]"
MoltenStrikeThresholdJewel,[]
MoltenStrikeThresholdJewel2,[]
FrostBladesThresholdJewel,[]
DualStrikeThresholdJewel,[]
DualStrikeThresholdJewelAxe,[]
DualStrikeThresholdJewelClaw,[]
DualStrikeThresholdJewelDagger,[]
DualStrikeThresholdJewelMace,[]
DualStrikeThresholdJewelSword,[]
DualStrikeThresholdJewelDamageRadius,[]
FrostboltThresholdJewel,[]
EtherealKnivesThresholdJewel,[]
LightningTendrilsThresholdJewel,[]
MagmaOrbThresholdJewel,[]
MagmaOrbThresholdJewel2,[]
BlightThresholdJewel,[]
BlightThresholdJewel2,[]
RaiseZombieThresholdJewel,[]
SparkThresholdJewel2,[]
SparkThresholdJewel,[]
FireTrapThresholdJewel,[]
SplitArrowThresholdJewel,[]
GlacialCascadeThresholdJewel,[]
CausticArrowThresholdJewel1,"[<5, 0>]"
CausticArrowThresholdJewel2,"[<5, 0>]"
CausticArrowThresholdJewel3,"[<5, 0>]"
SpectralShieldThrowThresholdJewel1,"[<5, 0>]"
SpectralShieldThrowThresholdJewel2,"[<5, 0>]"
SpectralShieldThrowThresholdJewel3,"[<5, 0>]"
ShieldCritChancePerEsOnShieldJewel1,"[<5, 0>]"
ShieldCritMultiplierPerEsOnShieldJewel1,"[<5, 0>]"
IncreasedStunThreshold,"[<5, 0>]"
StunThresholdBasedOnMana,"[<6, 0>]"
PowerChargeOnCriticalStrikeChance,"[<6, 0>]"
PowerChargeOnCriticalStrikeChanceMaven,"[<6, 0>]"
NoLifeRegeneration,"[<4, 0>]"
NeverBlock,"[<5, 0>]"
LocalShieldHasNoBlockChance,"[<4, 0>]"
LocalFlaskOnslaughtPerFrenzyCharge,"[<7, 0>]"
MapCurseEvery10Seconds,[]
HerBlessingOnIgnite,"[<4, 0>]"
AvoidAilmentsDuringHerBlessing,"[<5, 0>]"
AttackAndMoveSpeedDuringHerBlessing,"[<5, 0>]"
BlindOnGainingHerBlessing,"[<5, 0>]"
RallyingCryThresholdJewel,"[<6, 0>]"
VigilantStrikeThresholdJewel,"[<6, 0>]"
FireballThresholdJewel,"[<6, 0>]"
FireballThresholdJewel2,"[<6, 0>]"
FireballThresholdJewel3,"[<6, 0>]"
ColdSnapThresholdJewel,"[<6, 0>]"
EnchantedWeaponProjectileOnHit,"[<4, 0>]"
ShockNearbyEnemiesDuringFlaskEffect,"[<5, 0>]"
ShockSelfDuringFlaskEffect,"[<4, 0>]"
ChillSelfDuringFlaskEffect,[]
ScorchSelfDuringFlaskEffect,[]
BrittleSelfDuringFlaskEffect,[]
SapSelfDuringFlaskEffect,[]
BlindSelfDuringFlaskEffect,[]
HinderSelfDuringFlaskEffect,[]
LightningLifeLeechDuringFlaskEffect,"[<6, 0>]"
LightningManaLeechDuringFlaskEffect,"[<6, 0>]"
LeechInstantDuringFlaskEffect,"[<6, 0>]"
AddedLightningDamageDuringFlaskEffect,"[<6, 0>]"
AddedSpellLightningDamageDuringFlaskEffect,"[<6, 0>]"
PhysicalToLightningDuringFlaskEffect,"[<6, 0>]"
LightningPenetrationDuringFlaskEffect,"[<6, 0>]"
MinionAttackAndCastSpeedPerSkeleton,"[<5, 0>]"
MinionDurationPerZombie,"[<5, 0>]"
MinionDamagePerSpectre,"[<5, 0>]"
MinionLifeRegenerationPerRagingSpirit,"[<5, 0>]"
IsPlayer,[]
ObliterationExplodeOnKillChaos,"[<5, 0>]"
ReduceManaCostPerEnduranceCharge,"[<5, 0>]"
RampageWhileAtMaxEnduranceCharges,"[<7, 0>]"
LoseEnduranceChargesOnRampageEnd,"[<4, 0>]"
IncreasedDamageAgainstFrozenEnemies,"[<6, 0>]"
AttackerTakesDamageNoRange,"[<0, 0>]"
AttackerTakesFireDamageNoRange,"[<0, 0>]"
MapTalismanLeague,[]
MapTalismanLeagueCrafted,[]
MapDarkShrine,[]
PhysicalDamageWhileFrozen,"[<6, 0>]"
AttacksThatStunCauseBleeding,"[<6, 0>]"
MonsterFireDamageAndMoveSpeedTalisman,[]
MonsterPoisonAndEnergyShieldTalisman,[]
MonsterNoStatsTalisman,[]
MonsterColdDamageAndPhysicalDamageReduction,[]
MonsterDamageAuraTalisman,[]
MonsterDamageSizeAndReducedDamageTakenTalisman,[]
MonsterElementalDamageAndAilments,[]
GrantEnemiesUnholyMightOnKill,"[<4, 0>]"
GrantEnemiesOnslaughtOnKill,"[<4, 0>]"
UnholyMightOnKillPercentChance,"[<6, 0>]"
UnholyMightOnKill10SecondsPercentChance,"[<6, 0>]"
OnslaugtOnKillPercentChance,"[<6, 0>]"
OnslaugtOnKill10SecondsPercentChance,"[<6, 0>]"
MaximumLifeOnKillPercent,"[<5, 0>]"
MaximumLifeOnKillPercentMaven,"[<5, 0>]"
MaximumManaOnKillPercent,"[<5, 0>]"
MaximumManaOnKillPercentMaven,"[<5, 0>]"
MaximumEnergyShieldOnKillPercent,"[<5, 0>]"
MaximumEnergyShieldOnKillPercentMaven,"[<5, 0>]"
BurningArrowGroundTarAndFire,"[<6, 0>]"
DisplayManifestWeapon,"[<6, 0>]"
ImmuneToLavaDamage,"[<6, 0>]"
BarrageThreshold,"[<6, 0>]"
GroundSlamThreshold,"[<6, 0>]"
GroundSlamThreshold2,"[<6, 0>]"
SummonSkeletonsThreshold,"[<6, 0>]"
AdditionalSnipeTotemsPerDexterity,"[<6, 0>]"
AdditionalShrapnelBallistaePerStrength,"[<6, 0>]"
AddedDamagePerDexterity,"[<6, 0>]"
AddedDamagePerStrength,"[<6, 0>]"
BlindAura,"[<6, 0>]"
DisplayBlindAura,[]
FireDamageToNearbyEnemiesOnKill,"[<4, 0>]"
NearbyEnemiesAreHindered,"[<8, 0>]"
DisplayNearbyEnemiesAreSlowed,[]
DisplaySupportedByHypothermia,"[<5, 0>]"
DisplaySupportedByIceBite,"[<5, 0>]"
DisplaySupportedByColdPenetration,"[<5, 0>]"
DisplaySupportedByManaLeech,"[<5, 0>]"
DisplaySupportedByManaLeechMaven,"[<5, 0>]"
DisplaySupportedByAddedColdDamage,"[<5, 0>]"
DisplaySupportedByReducedMana,"[<5, 0>]"
DisplaySupportedByBonechill,"[<5, 0>]"
FlaskConsumesFrenzyCharges,"[<4, 0>]"
CriticalChanceAgainstBlindedEnemies,"[<5, 0>]"
DamageAgainstNearEnemies,"[<5, 0>]"
MapDisableTorment,[]
MapDisableNemesis,[]
MapDisableBloodlines,[]
MapForceStoneCircle,[]
BeltSoulEaterDuringFlaskEffect,"[<8, 0>]"
BeltSoulsRemovedOnFlaskUse,"[<4, 0>]"
MapSoulEaterOnRareKill,[]
MapHeadhunter,[]
MapHeadhunterCustomLeague,[]
CustomLeagueImbue,[]
LabyrinthSpikeTrapDamageTaken,[]
LabyrinthArrowTrapDamageTaken,[]
LabyrinthDegenTrapDamageTaken,[]
LabyrinthDegenTrapImmunity,[]
LabyrinthGuillotineTrapDamageTaken,[]
RatTalismanPoisonOnHit,[]
MonsterPoisonOnHitAndDuration,[]
TalismanCanBePickedUpByMonster,[]
MapNoPortals,[]
MonsterTalismanDifficultyBonus,[]
MonsterTalismanRarityBonus,[]
MonsterDaemonDamage,[]
SocketedAurasReserveNoMana,"[<8, 0>]"
TalismanRigwaldSideAreaInfo,[]
ItemGrantsIllusoryWarp,"[<6, 0>]"
SelfStunThreshold,"[<5, 0>]"
LocalModifiesImplicitMods,"[<8, 0>]"
NoTalismans,[]
UnarmedDamageVsBleedingEnemies,"[<6, 0>]"
ClawDamageModsAlsoAffectUnarmed,"[<6, 0>]"
BaseUnarmedCriticalStrikeChance,"[<6, 0>]"
LifeGainVsBleedingEnemies,"[<6, 0>]"
ReducedPhysicalDamageTaken,"[<2, 0>]"
ReducedPhysicalDamageTakenMaven,"[<2, 0>]"
BleedAndMaimOnHit,"[<5, 0>]"
CorruptedBloodAndMaimOnHit,"[<5, 0>]"
SummonWolfOnKill,"[<6, 0>]"
SummonWolfOnKillOld,"[<6, 0>]"
SummonWolfOnCrit,"[<6, 0>]"
SwordAttackSpeed,"[<7, 0>]"
AxePhysicalDamage,"[<7, 0>]"
DualWieldingPhysicalDamage,"[<5, 0>]"
ProjectilesFork,"[<8, 0>]"
ArrowsFork,"[<8, 0>]"
ClawAttackSpeedModsAlsoAffectUnarmed,"[<6, 0>]"
ClawCritModsAlsoAffectUnarmed,"[<6, 0>]"
EnergyShieldDelayDuringFlaskEffect,"[<6, 0>]"
ESRechargeRateDuringFlaskEffect,"[<6, 0>]"
MonsterDropAdditionalMaps,[]
EnduranceChargeOnKillChance,"[<6, 0>]"
EnduranceChargeOnKillChanceMaven,"[<6, 0>]"
FishingBiteSensitivity,"[<5, 0>]"
IncreasedColdDamagePerBlockChance,"[<6, 0>]"
IncreasedManaPerSpellBlockChance,"[<6, 0>]"
IncreasedArmourWhileChilledOrFrozen,"[<5, 0>]"
AddedColdDamageToSpellsAndAttacks,"[<6, 0>]"
AttackAndCastSpeed,"[<2, 0>]"
MapActionSpeedWhileChilled,[]
MapQuantityAddedAsRarity,[]
MapDroppedItemLevel,[]
UtilityFlaskSmokeCloud,[]
UtilityFlaskConsecrate,[]
UtilityFlaskOnslaught,[]
UtilityFlaskTaunt,[]
UtilityFlaskChilledGround,[]
UtilityFlaskWard,[]
SummonsWormsOnUse,[]
PowerChargeOnHit,"[<7, 0>]"
LosePowerChargesOnMaxPowerCharges,"[<4, 0>]"
LoseEnduranceChargesOnMaxEnduranceCharges,"[<4, 0>]"
ShockOnMaxPowerCharges,"[<4, 0>]"
MoltenBurstOnMeleeHit,"[<6, 0>]"
PenetrateEnemyFireResist,"[<6, 0>]"
DisplayGrantsElementalPenetrationToHelm,[]
DisplayGrantsAreaRadiusToGloves,[]
DisplayGrantsReducedManaToBoots,[]
LocalFlaskPetrified,[]
LocalFlaskPhysicalDamageReduction,[]
LightningDegenAura,"[<8, 0>]"
LightningDegenAuraDisplay,[]
CannotBeAffectedByFlasks,"[<4, 0>]"
FlasksApplyToMinions,"[<8, 0>]"
RepeatingShockwave,"[<8, 0>]"
LifeRegenerationWhileFrozen,"[<8, 0>]"
KnockbackOnCounterattack,"[<5, 0>]"
EnergyShieldRechargeOnBlock,"[<8, 0>]"
AttacksAlwaysCrit,"[<8, 0>]"
LocalAttacksAlwaysCrit,[]
LocalDoubleDamageToChilledEnemies,"[<6, 0>]"
FlaskZealotsOath,"[<7, 0>]"
FlaskEldritchBattery,"[<7, 0>]"
DamageOnNoFrenzyCharges,"[<7, 0>]"
CriticalChanceAgainstEnemiesOnFullLife,"[<6, 0>]"
CriticalStrikeAttackLifeLeech,"[<6, 0>]"
AddedPhysicalToMinionAttacks,"[<6, 0>]"
AttackPhysicalDamageAddedAsLightning,"[<6, 0>]"
AttackPhysicalDamageAddedAsFire,"[<6, 0>]"
EnergyShieldPer5Strength,"[<7, 0>]"
MaximumGolems,"[<8, 0>]"
GrantsStoneGolemSkill,"[<5, 0>]"
ZealotsOath,"[<8, 0>]"
CountsAsAllOneHandMeleeWeapons,"[<8, 0>]"
DisplaySocketedGemsSupportedByFortify,"[<5, 0>]"
CannotBeAffectedByFortify,[]
CannotBePoisoned,"[<5, 0>]"
EnergyShieldRecoveryRate,"[<7, 0>]"
EnergyShieldRecoveryRateMaven,"[<7, 0>]"
MapPerandusLeague,[]
MapPerandusLeagueCrafted,[]
LocalElementalPenetration,"[<5, 0>]"
LocalFirePenetration,"[<2, 0>]"
LocalColdPenetration,"[<2, 0>]"
LocalLightningPenetration,"[<2, 0>]"
FlaskImmuneToDamage,"[<8, 0>]"
LocalAlwaysCrit,"[<8, 0>]"
PerandusDaemon,[]
IncreasePhysicalDegenDamagePerDexterity,"[<6, 0>]"
IncreaseBleedDurationPerIntelligence,"[<6, 0>]"
PerandusCoinStacksToDrop,[]
BleedingEnemiesFleeOnHit,"[<4, 0>]"
FireDamageAvoidance,"[<7, 0>]"
FireDamageAvoidanceMaven,"[<7, 0>]"
ColdDamageAvoidance,"[<7, 0>]"
ColdDamageAvoidanceMaven,"[<7, 0>]"
LightningDamageAvoidance,"[<7, 0>]"
LightningDamageAvoidanceMaven,"[<7, 0>]"
PhysicalDamageAvoidance,"[<7, 0>]"
TrapTriggerRadius,"[<6, 0>]"
SpreadChilledGroundOnFreeze,"[<7, 0>]"
SpreadConsecratedGroundOnKill,"[<6, 0>]"
SpreadConsecratedGroundOnShatter,[]
ChanceToPoisonWithAttacks,"[<6, 0>]"
TrapTriggerTwiceChance,"[<7, 0>]"
TrapAndMineAddedPhysicalDamage,"[<6, 0>]"
FlaskZerphisLastBreath,"[<8, 0>]"
TrapPoisonChance,"[<5, 0>]"
DisplaySocketedGemsSupportedByBlasphemy,"[<5, 0>]"
DisplaySocketedCurseGemsGetReducedReservation,"[<6, 0>]"
TempestuousSteelSounds,[]
GrantAlliesPowerChargeOnKill,"[<6, 0>]"
GrantAlliesFrenzyChargeOnHit,"[<6, 0>]"
LabyrinthIzaroLifeCruelMerciless,[]
LabyrinthIzaroObjectivesLifeCruelMerciless,[]
CrabParasiteChaosExplode,[]
SummonRagingSpiritOnKill,[]
DamnedWeaponEffects,[]
PhysicalDamageConvertedToChaos,[]
MapLabyrinthHiddenDamageLife,[]
FishingDetection,"[<6, 0>]"
LocalMaimOnHit,"[<6, 0>]"
LocalChanceToMaim,"[<6, 0>]"
LocalChanceToMaimPhysicalDamage,"[<6, 0>]"
AlwaysCritShockedEnemies,"[<8, 0>]"
CannotCritNonShockedEnemies,[]
ItemDestroyedOnDeath,[]
ProjectilesDropShockedGround,[]
MinionChanceToBlindOnHit,"[<6, 0>]"
MinionBlindImmunity,"[<6, 0>]"
DisplaySocketedMinionGemsSupportedByLifeLeech,"[<5, 0>]"
MagicItemsDropIdentified,"[<7, 0>]"
ManaPerStackableJewel,"[<6, 0>]"
ArmourPerStackableJewel,"[<6, 0>]"
IncreasedDamagePerStackableJewel,"[<6, 0>]"
CriticalStrikeChancePerStackableJewel,"[<6, 0>]"
AllResistancePerStackableJewel,"[<6, 0>]"
AddedColdDamagePerPowerCharge,"[<6, 0>]"
GainManaOnKillingFrozenEnemy,"[<5, 0>]"
GainPowerChargeOnKillingFrozenEnemy,"[<6, 0>]"
IncreasedDamageIfFrozenRecently,"[<6, 0>]"
AddedLightningDamagePerIntelligence,"[<6, 0>]"
IncreasedAttackSpeedPerDexterity,"[<6, 0>]"
MovementVelocityWhileBleeding,"[<5, 0>]"
IncreasedPhysicalDamageTakenWhileMoving,"[<5, 0>]"
PhysicalDamageReductionWhileNotMoving,"[<6, 0>]"
AddedLightningDamagePerShockedEnemyKilled,"[<5, 0>]"
ColdPenetrationAgainstChilledEnemies,"[<7, 0>]"
GainLifeOnIgnitingEnemy,"[<7, 0>]"
ReflectsShocks,"[<6, 0>]"
ReflectsShockToEnemiesInRadius,"[<6, 0>]"
ChaosDamageDoesNotBypassESNotLowLifeOrMana,"[<7, 0>]"
FrenzyChargeOnHitWhileBleeding,"[<7, 0>]"
IncreasedColdDamagePerFrenzyCharge,"[<6, 0>]"
OnHitBlindChilledEnemies,"[<6, 0>]"
RecoverLifeOnBlock,"[<7, 0>]"
GrantsLevel30Reckoning,"[<6, 0>]"
MinionsRecoverLifeOnKillingPoisonedEnemy,"[<5, 0>]"
WhenReachingMaxPowerChargesGainAFrenzyCharge,"[<6, 0>]"
GrantsEnvy,"[<6, 0>]"
GainArmourIfBlockedRecently,"[<6, 0>]"
EnemiesBlockedAreIntimidated,"[<6, 0>]"
MinionsPoisonEnemiesOnHit,"[<7, 0>]"
GrantsLevel20BoneNovaTrigger,"[<6, 0>]"
GrantsLevel20IcicleNovaTrigger,"[<6, 0>]"
AttacksCauseBleedingOnCursedEnemyHit,"[<6, 0>]"
AttacksCauseBleedingOnCursedEnemyHit25Percent,"[<6, 0>]"
ReceiveBleedingWhenHit,"[<6, 0>]"
ArmourIncreasedByUncappedFireResistance,"[<7, 0>]"
EvasionIncreasedByUncappedColdResistance,"[<7, 0>]"
CriticalChanceIncreasedByUncappedLightningResistance,"[<7, 0>]"
CoverInAshOnHit,[]
CoverInAshWhenHit,"[<5, 0>]"
CriticalStrikesDealIncreasedLightningDamage,"[<6, 0>]"
MaximumEnergyShieldAsPercentageOfLife,"[<6, 0>]"
GlobalIgniteProlif,"[<6, 0>]"
ChillEnemiesWhenHit,"[<6, 0>]"
Roll6LinkedRandomColourSockets,[]
OnlySocketCorruptedGems,[]
CurseLevel10VulnerabilityOnHit,"[<5, 0>]"
ColdAndLightningResistToMeleeDamageJewel,[]
FireAndLightningResistToProjectileAttackDamageJewel,[]
FireAndColdResistToSpellDamageJewel,[]
FireResistConvertedToBlockChanceScaledJewel,"[<6, 0>]"
ColdResistConvertedToDodgeChanceScaledJewel,"[<6, 0>]"
LightningResistConvertedToSpellBlockChanceScaledJewel,"[<6, 0>]"
FireResistAlsoGrantsEnduranceChargeOnKillJewel,"[<6, 0>]"
ColdResistAlsoGrantsFrenzyChargeOnKillJewel,"[<6, 0>]"
LightningResistAlsoGrantsPowerChargeOnKillJewel,"[<6, 0>]"
LightningStrikesOnCrit,"[<6, 0>]"
ArcticArmourBuffEffect,"[<6, 0>]"
ArcticArmourReservationCost,"[<6, 0>]"
ArcticArmourReservationEfficiency,"[<6, 0>]"
ArcticArmourNoReservation,"[<6, 0>]"
MinionLeechOnPoisonedEnemies,"[<6, 0>]"
BleedingEnemiesExplode,[]
ChilledGroundEffect,[]
HeraldOfIceDamage,[]
IncreasedLightningDamageTaken,[]
PercentLightningDamageTakenFromManaBeforeLife,"[<7, 0>]"
PercentManaRecoveredWhenYouShock,"[<6, 0>]"
ChanceToCastOnManaSpent,[]
AdditionalChanceToBlockInOffHand,"[<5, 0>]"
CriticalStrikeChanceInMainHand,"[<5, 0>]"
CriticalStrikeMultiplierPerGreenSocket,"[<5, 0>]"
LifeLeechFromPhysicalAttackDamagePerRedSocket,"[<5, 0>]"
FlaskIncreasedDurationUnique1,"[<6, 0>]"
IncreasedFlaskChargesForOtherFlasksDuringEffect,"[<6, 0>]"
CannotGainFlaskChargesDuringFlaskEffect,"[<6, 0>]"
CannotGainFlaskChargesFromKills,[]
CanOnlyGainFlaskChargesFromKills,[]
IncreasedLightningDamagePer10Intelligence,"[<7, 0>]"
IncreasedDamagePerEnduranceCharge,"[<5, 0>]"
CannotBeShockedWhileMaximumEnduranceCharges,"[<5, 0>]"
IncreasedStunDurationOnSelf,"[<5, 0>]"
MapProphecyMaster,[]
ExileElementalDamageIncreaseRotation,[]
ReducedDamageIfNotHitRecently,"[<7, 0>]"
IncreasedEvasionIfHitRecently,"[<7, 0>]"
MonsterCannotBeChainedFrom,[]
MovementSpeedIfUsedWarcryRecently,"[<5, 0>]"
LifeRegeneratedAfterSavageHit,"[<5, 0>]"
ReducedDamageIfTakenASavageHitRecently,"[<5, 0>]"
IncreasedDamagePerLevelDifferenceAgainstHigherLevelEnemies,[]
IncreasedCostOfMovementSkills,"[<5, 0>]"
IncreasedEvasionWithOnslaught,"[<5, 0>]"
AttackDamageLifeLeechAgainstBleedingEnemies,[]
AttackDamageManaLeechAgainstPoisonedEnemies,[]
IIQFromMaimedEnemies,[]
IIRFromMaimedEnemies,[]
AdditionalChainWhileAtMaxFrenzyCharges,"[<7, 0>]"
CriticalStrikesDoNotFreeze,[]
ChanceToGainFrenzyChargeOnKillingFrozenEnemy,"[<6, 0>]"
GainPhasingFor4SecondsOnBeginESRecharge,"[<5, 0>]"
ChanceToDodgeAttacksWhilePhasing,"[<5, 0>]"
AvoidElementalStatusAilmentsPhasing,"[<5, 0>]"
IIRWhilePhasing,"[<5, 0>]"
ManaRegenerationWhilePhasing,"[<5, 0>]"
AdditionalChanceToBlockAgainstTauntedEnemies,[]
IncreasedArmourAndEvasionIfKilledTauntedEnemyRecently,[]
SummonMaximumNumberOfSocketedTotems,[]
TotemElementalResistPerActiveTotem,[]
SpellsCastByTotemsHaveReducedCastSpeedPerTotem,[]
AttacksByTotemsHaveReducedAttackSpeedPerTotem,[]
ManaRecoveryRate,[]
ManaRecoveryRateMaven,[]
AttacksChainInMainHand,"[<6, 0>]"
AttacksExtraProjectileInOffHand,"[<5, 0>]"
CounterAttacksAddedColdDamage,[]
IncreasedGolemDamagePerGolem,"[<6, 0>]"
IncreasedLifeWhileNoCorruptedItems,"[<6, 0>]"
LifeRegenerationPerMinuteWhileNoCorruptedItems,"[<6, 0>]"
