Id,IsSupport,AllowedActiveSkillTypes,BaseEffectiveness,IncrementalEffectiveness,SupportGemLetter,Unknown0,AddedActiveSkillTypes,ExcludedActiveSkillTypes,SupportsGemsOnly,Unknown1,Unknown2,Unknown3,Unknown4,CastTime,ActiveSkillsKey,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,GrantedEffectsKey
AxisTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,670,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SeawitchTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,750,"<96, 0>",False,False,[],"<91, 0>","<null, null>",False,[],<null>
TemporalChainsBossCurseAura,False,[],0f,0f,,4,[],[],False,0,[],False,2,1500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TemporalChainsBossCurseTotemAura,False,[],0f,0f,,4,[],[],False,0,[],False,2,1500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,1100,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SpinesnapTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BeyondDemonTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DarkSeawitchTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<91, 0>","<null, null>",False,[],<null>
TalismanT1TemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ChaosGolemUniqueTemporalChainsTotem,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AvatarTemporalChainsAura,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IzaroTemporalChainsPylonOnDeath,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<633, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PopupTrapTemporalChains,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<96, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IzaroElementalWeaknessPylonOnDeath,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<635, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IzaroVulnerabilityPylonOnDeath,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<634, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalWeakness,False,[],0f,0f,,3,[],[],False,3595301694,[],False,2,500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalWeaknessRoyale,False,[],0f,0f,,3,[],[],False,3833860440,[],False,2,500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileElementalWeakness,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterElementalWeakness,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WaterElementalWeakness,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElementalWeaknessAuraMapBoss,False,[],0f,0f,,3,[],[],False,0,[],False,2,1500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerElementalWeakness,False,[],0f,0f,,3,[],[],False,0,[],False,2,1100,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestElementalWeakness,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<97, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WarlordsMark,False,[],0f,0f,,1,[],[],False,1650179951,[],False,2,500,"<98, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WarlordsMarkRoyale,False,[],0f,0f,,1,[],[],False,718720282,[],False,2,500,"<98, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WarlordsMarkTriggered,False,[],0f,0f,,1,[],[],False,62716168,[],False,2,500,"<99, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileWarlordsMark,False,[],0f,0f,,1,[],[],False,0,[],False,2,500,"<98, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TormentDaemonWarlordsMark,False,[],0f,0f,,1,[],[],False,0,[],False,2,500,"<98, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterWarlordsMark,False,[],0f,0f,,1,[],[],False,0,[],False,2,500,"<98, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
Punishment,False,[],0f,0f,,1,[],[],False,2655050995,[],False,2,500,"<462, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterPunishmentSideArea,False,[],0f,0f,,1,[],[],False,0,[],False,2,500,"<462, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestPunishment,False,[],0f,0f,,1,[],[],False,0,[],False,2,500,"<462, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
Enfeeble,False,[],0f,0f,,3,[],[],False,35247759,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterEnfeeble,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AxisEnfeeble,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EnfeebleAuraMapBoss,False,[],0f,0f,,3,[],[],False,0,[],False,2,1500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerEnfeeble,False,[],0f,0f,,3,[],[],False,0,[],False,2,1100,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TalismanT2EnfeebleAura,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbEnfeeble,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestEnfeeble,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PerandusEnfeebleAura,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileEnfeebleOnDamageTaken,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AvatarEnfeebleAura,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<101, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AssassinsMark,False,[],0f,0f,,3,[],[],False,1576376285,[],False,2,500,"<102, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AssassinsMarkRoyale,False,[],0f,0f,,3,[],[],False,1846662625,[],False,2,500,"<102, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AssassinsMarkTriggered,False,[],0f,0f,,3,[],[],False,2413568251,[],False,2,500,"<103, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterAssassinsMark,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<102, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerAssassinsMark,False,[],0f,0f,,3,[],[],False,0,[],False,2,1100,"<102, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DaemonAssassinsMark,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<102, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AvatarAssassinsMarkAura,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<102, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SnipersMark,False,[],0f,0f,,2,[],[],False,2890244883,[],False,2,500,"<104, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileProjectileWeakness,False,[],0f,0f,,2,[],[],False,0,[],False,2,500,"<104, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterProjectileWeakness,False,[],0f,0f,,2,[],[],False,0,[],False,2,500,"<104, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerProjectileWeakness,False,[],0f,0f,,2,[],[],False,0,[],False,2,1100,"<104, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestProjectileWeakness,False,[],0f,0f,,2,[],[],False,0,[],False,2,500,"<104, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
Vulnerability,False,[],0f,0f,,1,[],[],False,120392055,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VulnerabilityRoyale,False,[],0f,0f,,1,[],[],False,4107712924,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileVulnerability,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
GladiatorBossVulnerability,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DaemonVulnerability,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbVulnerability,False,[],0f,0f,,3,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SkeletonVulnerability,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SeawitchVulnerability,False,[],0f,0f,,4,[],[],False,0,[],False,2,750,"<105, 0>",False,False,[],"<91, 0>","<null, null>",False,[],<null>
VulnerabilityAuraMapBoss,False,[],0f,0f,,4,[],[],False,0,[],False,2,1500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerVulnerability,False,[],0f,0f,,4,[],[],False,0,[],False,2,1100,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestVulnerability,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TalismanT1Vulnerability,False,[],0f,0f,,4,[],[],False,0,[],False,2,500,"<105, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectile,False,[],1.36f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileMachinarium,False,[],1.36f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileTwice,False,[],1.44f,0.02f,,4,[],[],False,0,[],False,2,850,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileInvasion,False,[],1.51f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileChaining,False,[],0.6f,0.04f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileForking,False,[],0.6f,0.04f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileMultiple,False,[],0.6f,0.04f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileRepeated,False,[],1.2f,0.038f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileSpiral,False,[],0.4f,0.038f,,4,[],[],False,0,[],False,2,850,"<44, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaBossMinionProjectile,False,[],1.51f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncursionIncaMinionProjectile,False,[],1.56f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileSpiral2,False,[],1.0067f,0.037f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileFire,False,[],1.36f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileCold,False,[],1.36f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IncaMinionProjectileLightning,False,[],1.36f,0.019f,,4,[],[],False,0,[],False,2,1330,"<106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LightningWarp,False,[],1f,0.0378f,,3,[],[],False,4211392390,[],False,2,700,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LightningWarpRoyale,False,[],1f,0.0378f,,3,[],[],False,673123429,[],False,2,700,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VaalLightningWarpInstant,False,[],1f,0.035f,,3,[],[],False,1389638834,[],False,2,1000,"<108, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpProphecy,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PuiTotemMapBossLightningWarp,False,[],0.9563f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpInvasion,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BloodlinesGhostTotemLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SquidBossLightningWarp,False,[],1f,0.035f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BeyondDemonLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpLegends,False,[],1.8053f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpDemonBoss,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AxisBossLightningWarp,False,[],2.625f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileLightningWarp,False,[],1.8125f,0.047f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileShadowLightningWarp,False,[],1.8125f,0.047f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbLightningWarp,False,[],1.8125f,0.047f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProphecyLightningWarp,False,[],1.8125f,0.047f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PerandusLightningWarp,False,[],1.8125f,0.047f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VinktarBossLightningWarp,False,[],1.875f,0.03f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DarkExileLightningWarp,False,[],1.8125f,0.047f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DemonLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DemonKamikazeLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PietyLightningWarp,False,[],1.9125f,0.0504f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpTotem,False,[],1.9125f,0.054f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
WbLightningWarpTotem,False,[],1.6875f,0.035f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpTotemInvasion,False,[],1.6875f,0.0504f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterLightningWarpTotemStrMission,False,[],1.6875f,0.0504f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TotemBossLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TotemBossLightningWarpOnDamageTaken,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ElderGuardianArenaLightningWarp,False,[],1.6875f,0.0504f,,4,[],[],False,0,[],False,2,200,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ThunderskullLightningWarp,False,[],1.9125f,0.0428f,,4,[],[],False,0,[],False,2,1000,"<107, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SummonSkeletons,False,[],0f,0f,,3,[],[],False,1511266655,[],False,2,500,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SummonSkeletonsRoyale,False,[],0f,0f,,3,[],[],False,2656155323,[],False,2,500,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
VaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,75609382,[],False,2,800,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TormentSpiritVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PerandusVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TempestDaemonVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ExileVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
GladiatorBossVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ProphecyVaalSummonZombies,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MonsterSummonSkeletonsOnDamageTaken,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<113, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IntMissionDaemonVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<113, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
IntMissionDaemonVaalSummonSkeletonsCaster,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<113, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BeyondDemonVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<113, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
StrMissionDaemonVaalSummonSkeletons,False,[],0f,0f,,3,[],[],False,0,[],False,2,1000,"<113, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerSummonSkeletons,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
MapNecromancerVaalSummonSkeletons,False,[],0f,0f,,4,[],[],False,0,[],False,2,1100,"<111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerSummonSkeletonsSawbones,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerSummonSkeletonsBossDescent,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
NecromancerSummonSkeletonsInvasion,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TotemSummonSkeletonsInvasion,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
